subset_indices,subset_bitmask,num_features,accuracy,error_hE,penalty_hP,fitness_h
"(3, 4, 6, 9, 10, 12)",0001101001101,6,0.7530864197530864,0.24691358024691357,0.06,0.30691358024691356
"(3, 4, 6, 9, 10, 11)",0001101001110,6,0.7407407407407407,0.2592592592592593,0.06,0.3192592592592593
"(3, 4, 6, 9, 10, 11, 12)",0001101001111,7,0.8024691358024691,0.19753086419753085,0.07,0.26753086419753086
"(3, 4, 6, 8)",0001101010000,4,0.6666666666666666,0.33333333333333337,0.04,0.37333333333333335
"(3, 4, 6, 8, 12)",0001101010001,5,0.7407407407407407,0.2592592592592593,0.05,0.3092592592592593
"(3, 4, 6, 8, 11)",0001101010010,5,0.7654320987654321,0.23456790123456794,0.05,0.28456790123456793
"(3, 4, 6, 8, 11, 12)",0001101010011,6,0.7901234567901234,0.2098765432098766,0.06,0.2698765432098766
"(3, 4, 6, 8, 10)",0001101010100,5,0.6419753086419753,0.3580246913580247,0.05,0.4080246913580247
"(3, 4, 6, 8, 10, 12)",0001101010101,6,0.7654320987654321,0.23456790123456794,0.06,0.29456790123456794
"(3, 4, 6, 8, 10, 11)",0001101010110,6,0.7530864197530864,0.24691358024691357,0.06,0.30691358024691356
"(3, 4, 6, 8, 10, 11, 12)",0001101010111,7,0.8271604938271605,0.1728395061728395,0.07,0.2428395061728395
"(3, 4, 6, 8, 9)",0001101011000,5,0.7160493827160493,0.28395061728395066,0.05,0.33395061728395065
"(3, 4, 6, 8, 9, 12)",0001101011001,6,0.8024691358024691,0.19753086419753085,0.06,0.25753086419753085
"(3, 4, 6, 8, 9, 11)",0001101011010,6,0.7901234567901234,0.2098765432098766,0.06,0.2698765432098766
"(3, 4, 6, 8, 9, 11, 12)",0001101011011,7,0.8024691358024691,0.19753086419753085,0.07,0.26753086419753086
"(3, 4, 6, 8, 9, 10)",0001101011100,6,0.6419753086419753,0.3580246913580247,0.06,0.4180246913580247
"(3, 4, 6, 8, 9, 10, 12)",0001101011101,7,0.7901234567901234,0.2098765432098766,0.07,0.2798765432098766
"(3, 4, 6, 8, 9, 10, 11)",0001101011110,7,0.7654320987654321,0.23456790123456794,0.07,0.30456790123456795
"(3, 4, 6, 8, 9, 10, 11, 12)",0001101011111,8,0.8148148148148148,0.18518518518518523,0.08,0.26518518518518525
"(3, 4, 6, 7)",0001101100000,4,0.6296296296296297,0.37037037037037035,0.04,0.41037037037037033
"(3, 4, 6, 7, 12)",0001101100001,5,0.7901234567901234,0.2098765432098766,0.05,0.2598765432098766
"(3, 4, 6, 7, 11)",0001101100010,5,0.7407407407407407,0.2592592592592593,0.05,0.3092592592592593
"(3, 4, 6, 7, 11, 12)",0001101100011,6,0.8024691358024691,0.19753086419753085,0.06,0.25753086419753085
"(3, 4, 6, 7, 10)",0001101100100,5,0.7160493827160493,0.28395061728395066,0.05,0.33395061728395065
"(3, 4, 6, 7, 10, 12)",0001101100101,6,0.7530864197530864,0.24691358024691357,0.06,0.30691358024691356
"(3, 4, 6, 7, 10, 11)",0001101100110,6,0.7160493827160493,0.28395061728395066,0.06,0.34395061728395065
"(3, 4, 6, 7, 10, 11, 12)",0001101100111,7,0.7901234567901234,0.2098765432098766,0.07,0.2798765432098766
"(3, 4, 6, 7, 9)",0001101101000,5,0.7530864197530864,0.24691358024691357,0.05,0.29691358024691356
"(3, 4, 6, 7, 9, 12)",0001101101001,6,0.8148148148148148,0.18518518518518523,0.06,0.24518518518518523
"(3, 4, 6, 7, 9, 11)",0001101101010,6,0.8024691358024691,0.19753086419753085,0.06,0.25753086419753085
"(3, 4, 6, 7, 9, 11, 12)",0001101101011,7,0.8148148148148148,0.18518518518518523,0.07,0.25518518518518524
"(3, 4, 6, 7, 9, 10)",0001101101100,6,0.7160493827160493,0.28395061728395066,0.06,0.34395061728395065
"(3, 4, 6, 7, 9, 10, 12)",0001101101101,7,0.7777777777777778,0.2222222222222222,0.07,0.2922222222222222
"(3, 4, 6, 7, 9, 10, 11)",0001101101110,7,0.8024691358024691,0.19753086419753085,0.07,0.26753086419753086
"(3, 4, 6, 7, 9, 10, 11, 12)",0001101101111,8,0.8271604938271605,0.1728395061728395,0.08,0.2528395061728395
"(3, 4, 6, 7, 8)",0001101110000,5,0.7160493827160493,0.28395061728395066,0.05,0.33395061728395065
"(3, 4, 6, 7, 8, 12)",0001101110001,6,0.8024691358024691,0.19753086419753085,0.06,0.25753086419753085
"(3, 4, 6, 7, 8, 11)",0001101110010,6,0.7530864197530864,0.24691358024691357,0.06,0.30691358024691356
"(3, 4, 6, 7, 8, 11, 12)",0001101110011,7,0.8024691358024691,0.19753086419753085,0.07,0.26753086419753086
"(3, 4, 6, 7, 8, 10)",0001101110100,6,0.7283950617283951,0.2716049382716049,0.06,0.3316049382716049
"(3, 4, 6, 7, 8, 10, 12)",0001101110101,7,0.7777777777777778,0.2222222222222222,0.07,0.2922222222222222
"(3, 4, 6, 7, 8, 10, 11)",0001101110110,7,0.8024691358024691,0.19753086419753085,0.07,0.26753086419753086
"(3, 4, 6, 7, 8, 10, 11, 12)",0001101110111,8,0.8271604938271605,0.1728395061728395,0.08,0.2528395061728395
"(3, 4, 6, 7, 8, 9)",0001101111000,6,0.7654320987654321,0.23456790123456794,0.06,0.29456790123456794
"(3, 4, 6, 7, 8, 9, 12)",0001101111001,7,0.8148148148148148,0.18518518518518523,0.07,0.25518518518518524
"(3, 4, 6, 7, 8, 9, 11)",0001101111010,7,0.7777777777777778,0.2222222222222222,0.07,0.2922222222222222
"(3, 4, 6, 7, 8, 9, 11, 12)",0001101111011,8,0.8271604938271605,0.1728395061728395,0.08,0.2528395061728395
"(3, 4, 6, 7, 8, 9, 10)",0001101111100,7,0.7283950617283951,0.2716049382716049,0.07,0.34160493827160493
"(3, 4, 6, 7, 8, 9, 10, 12)",0001101111101,8,0.8148148148148148,0.18518518518518523,0.08,0.26518518518518525
"(3, 4, 6, 7, 8, 9, 10, 11)",0001101111110,8,0.7901234567901234,0.2098765432098766,0.08,0.2898765432098766
"(3, 4, 6, 7, 8, 9, 10, 11, 12)",0001101111111,9,0.8395061728395061,0.16049382716049387,0.09,0.25049382716049384
"(3, 4, 5)",0001110000000,3,0.5308641975308642,0.4691358024691358,0.03,0.4991358024691358
"(3, 4, 5, 12)",0001110000001,4,0.691358024691358,0.308641975308642,0.04,0.348641975308642
"(3, 4, 5, 11)",0001110000010,4,0.691358024691358,0.308641975308642,0.04,0.348641975308642
"(3, 4, 5, 11, 12)",0001110000011,5,0.7901234567901234,0.2098765432098766,0.05,0.2598765432098766
"(3, 4, 5, 10)",0001110000100,4,0.5802469135802469,0.41975308641975306,0.04,0.45975308641975304
"(3, 4, 5, 10, 12)",0001110000101,5,0.691358024691358,0.308641975308642,0.05,0.358641975308642
"(3, 4, 5, 10, 11)",0001110000110,5,0.6790123456790124,0.32098765432098764,0.05,0.3709876543209876
"(3, 4, 5, 10, 11, 12)",0001110000111,6,0.7901234567901234,0.2098765432098766,0.06,0.2698765432098766
"(3, 4, 5, 9)",0001110001000,4,0.7037037037037037,0.2962962962962963,0.04,0.33629629629629626
"(3, 4, 5, 9, 12)",0001110001001,5,0.7654320987654321,0.23456790123456794,0.05,0.28456790123456793
"(3, 4, 5, 9, 11)",0001110001010,5,0.7901234567901234,0.2098765432098766,0.05,0.2598765432098766
"(3, 4, 5, 9, 11, 12)",0001110001011,6,0.8271604938271605,0.1728395061728395,0.06,0.2328395061728395
"(3, 4, 5, 9, 10)",0001110001100,5,0.6790123456790124,0.32098765432098764,0.05,0.3709876543209876
"(3, 4, 5, 9, 10, 12)",0001110001101,6,0.7160493827160493,0.28395061728395066,0.06,0.34395061728395065
"(3, 4, 5, 9, 10, 11)",0001110001110,6,0.7160493827160493,0.28395061728395066,0.06,0.34395061728395065
"(3, 4, 5, 9, 10, 11, 12)",0001110001111,7,0.8148148148148148,0.18518518518518523,0.07,0.25518518518518524
"(3, 4, 5, 8)",0001110010000,4,0.6419753086419753,0.3580246913580247,0.04,0.3980246913580247
"(3, 4, 5, 8, 12)",0001110010001,5,0.7283950617283951,0.2716049382716049,0.05,0.3216049382716049
"(3, 4, 5, 8, 11)",0001110010010,5,0.7160493827160493,0.28395061728395066,0.05,0.33395061728395065
"(3, 4, 5, 8, 11, 12)",0001110010011,6,0.7654320987654321,0.23456790123456794,0.06,0.29456790123456794
"(3, 4, 5, 8, 10)",0001110010100,5,0.6666666666666666,0.33333333333333337,0.05,0.38333333333333336
"(3, 4, 5, 8, 10, 12)",0001110010101,6,0.7654320987654321,0.23456790123456794,0.06,0.29456790123456794
"(3, 4, 5, 8, 10, 11)",0001110010110,6,0.7283950617283951,0.2716049382716049,0.06,0.3316049382716049
"(3, 4, 5, 8, 10, 11, 12)",0001110010111,7,0.7654320987654321,0.23456790123456794,0.07,0.30456790123456795
"(3, 4, 5, 8, 9)",0001110011000,5,0.7407407407407407,0.2592592592592593,0.05,0.3092592592592593
"(3, 4, 5, 8, 9, 12)",0001110011001,6,0.7901234567901234,0.2098765432098766,0.06,0.2698765432098766
"(3, 4, 5, 8, 9, 11)",0001110011010,6,0.7901234567901234,0.2098765432098766,0.06,0.2698765432098766
"(3, 4, 5, 8, 9, 11, 12)",0001110011011,7,0.8024691358024691,0.19753086419753085,0.07,0.26753086419753086
"(3, 4, 5, 8, 9, 10)",0001110011100,6,0.6296296296296297,0.37037037037037035,0.06,0.43037037037037035
"(3, 4, 5, 8, 9, 10, 12)",0001110011101,7,0.7901234567901234,0.2098765432098766,0.07,0.2798765432098766
"(3, 4, 5, 8, 9, 10, 11)",0001110011110,7,0.7530864197530864,0.24691358024691357,0.07,0.3169135802469136
"(3, 4, 5, 8, 9, 10, 11, 12)",0001110011111,8,0.8024691358024691,0.19753086419753085,0.08,0.27753086419753087
"(3, 4, 5, 7)",0001110100000,4,0.6049382716049383,0.3950617283950617,0.04,0.4350617283950617
"(3, 4, 5, 7, 12)",0001110100001,5,0.7777777777777778,0.2222222222222222,0.05,0.2722222222222222
"(3, 4, 5, 7, 11)",0001110100010,5,0.691358024691358,0.308641975308642,0.05,0.358641975308642
"(3, 4, 5, 7, 11, 12)",0001110100011,6,0.7777777777777778,0.2222222222222222,0.06,0.2822222222222222
"(3, 4, 5, 7, 10)",0001110100100,5,0.6790123456790124,0.32098765432098764,0.05,0.3709876543209876
"(3, 4, 5, 7, 10, 12)",0001110100101,6,0.7407407407407407,0.2592592592592593,0.06,0.3192592592592593
"(3, 4, 5, 7, 10, 11)",0001110100110,6,0.7037037037037037,0.2962962962962963,0.06,0.3562962962962963
"(3, 4, 5, 7, 10, 11, 12)",0001110100111,7,0.7901234567901234,0.2098765432098766,0.07,0.2798765432098766
"(3, 4, 5, 7, 9)",0001110101000,5,0.7283950617283951,0.2716049382716049,0.05,0.3216049382716049
"(3, 4, 5, 7, 9, 12)",0001110101001,6,0.8024691358024691,0.19753086419753085,0.06,0.25753086419753085
"(3, 4, 5, 7, 9, 11)",0001110101010,6,0.7777777777777778,0.2222222222222222,0.06,0.2822222222222222
"(3, 4, 5, 7, 9, 11, 12)",0001110101011,7,0.8395061728395061,0.16049382716049387,0.07,0.23049382716049388
"(3, 4, 5, 7, 9, 10)",0001110101100,6,0.7283950617283951,0.2716049382716049,0.06,0.3316049382716049
"(3, 4, 5, 7, 9, 10, 12)",0001110101101,7,0.7530864197530864,0.24691358024691357,0.07,0.3169135802469136
"(3, 4, 5, 7, 9, 10, 11)",0001110101110,7,0.7654320987654321,0.23456790123456794,0.07,0.30456790123456795
"(3, 4, 5, 7, 9, 10, 11, 12)",0001110101111,8,0.8148148148148148,0.18518518518518523,0.08,0.26518518518518525
"(3, 4, 5, 7, 8)",0001110110000,5,0.6666666666666666,0.33333333333333337,0.05,0.38333333333333336
"(3, 4, 5, 7, 8, 12)",0001110110001,6,0.7777777777777778,0.2222222222222222,0.06,0.2822222222222222
"(3, 4, 5, 7, 8, 11)",0001110110010,6,0.7283950617283951,0.2716049382716049,0.06,0.3316049382716049
"(3, 4, 5, 7, 8, 11, 12)",0001110110011,7,0.8024691358024691,0.19753086419753085,0.07,0.26753086419753086
"(3, 4, 5, 7, 8, 10)",0001110110100,6,0.6790123456790124,0.32098765432098764,0.06,0.38098765432098763
"(3, 4, 5, 7, 8, 10, 12)",0001110110101,7,0.7530864197530864,0.24691358024691357,0.07,0.3169135802469136
"(3, 4, 5, 7, 8, 10, 11)",0001110110110,7,0.7777777777777778,0.2222222222222222,0.07,0.2922222222222222
"(3, 4, 5, 7, 8, 10, 11, 12)",0001110110111,8,0.7901234567901234,0.2098765432098766,0.08,0.2898765432098766
"(3, 4, 5, 7, 8, 9)",0001110111000,6,0.7654320987654321,0.23456790123456794,0.06,0.29456790123456794
"(3, 4, 5, 7, 8, 9, 12)",0001110111001,7,0.7901234567901234,0.2098765432098766,0.07,0.2798765432098766
"(3, 4, 5, 7, 8, 9, 11)",0001110111010,7,0.7901234567901234,0.2098765432098766,0.07,0.2798765432098766
"(3, 4, 5, 7, 8, 9, 11, 12)",0001110111011,8,0.8271604938271605,0.1728395061728395,0.08,0.2528395061728395
"(3, 4, 5, 7, 8, 9, 10)",0001110111100,7,0.7283950617283951,0.2716049382716049,0.07,0.34160493827160493
"(3, 4, 5, 7, 8, 9, 10, 12)",0001110111101,8,0.7777777777777778,0.2222222222222222,0.08,0.3022222222222222
"(3, 4, 5, 7, 8, 9, 10, 11)",0001110111110,8,0.8024691358024691,0.19753086419753085,0.08,0.27753086419753087
"(3, 4, 5, 7, 8, 9, 10, 11, 12)",0001110111111,9,0.8518518518518519,0.14814814814814814,0.09,0.23814814814814814
"(3, 4, 5, 6)",0001111000000,4,0.5925925925925926,0.40740740740740744,0.04,0.4474074074074074
"(3, 4, 5, 6, 12)",0001111000001,5,0.7654320987654321,0.23456790123456794,0.05,0.28456790123456793
"(3, 4, 5, 6, 11)",0001111000010,5,0.7654320987654321,0.23456790123456794,0.05,0.28456790123456793
"(3, 4, 5, 6, 11, 12)",0001111000011,6,0.8024691358024691,0.19753086419753085,0.06,0.25753086419753085
"(3, 4, 5, 6, 10)",0001111000100,5,0.5925925925925926,0.40740740740740744,0.05,0.45740740740740743
"(3, 4, 5, 6, 10, 12)",0001111000101,6,0.7530864197530864,0.24691358024691357,0.06,0.30691358024691356
"(3, 4, 5, 6, 10, 11)",0001111000110,6,0.7160493827160493,0.28395061728395066,0.06,0.34395061728395065
"(3, 4, 5, 6, 10, 11, 12)",0001111000111,7,0.8148148148148148,0.18518518518518523,0.07,0.25518518518518524
"(3, 4, 5, 6, 9)",0001111001000,5,0.7283950617283951,0.2716049382716049,0.05,0.3216049382716049
"(3, 4, 5, 6, 9, 12)",0001111001001,6,0.7901234567901234,0.2098765432098766,0.06,0.2698765432098766
"(3, 4, 5, 6, 9, 11)",0001111001010,6,0.7654320987654321,0.23456790123456794,0.06,0.29456790123456794
"(3, 4, 5, 6, 9, 11, 12)",0001111001011,7,0.8395061728395061,0.16049382716049387,0.07,0.23049382716049388
"(3, 4, 5, 6, 9, 10)",0001111001100,6,0.7160493827160493,0.28395061728395066,0.06,0.34395061728395065
"(3, 4, 5, 6, 9, 10, 12)",0001111001101,7,0.7654320987654321,0.23456790123456794,0.07,0.30456790123456795
"(3, 4, 5, 6, 9, 10, 11)",0001111001110,7,0.7530864197530864,0.24691358024691357,0.07,0.3169135802469136
"(3, 4, 5, 6, 9, 10, 11, 12)",0001111001111,8,0.8518518518518519,0.14814814814814814,0.08,0.22814814814814816
"(3, 4, 5, 6, 8)",0001111010000,5,0.6666666666666666,0.33333333333333337,0.05,0.38333333333333336
"(3, 4, 5, 6, 8, 12)",0001111010001,6,0.7530864197530864,0.24691358024691357,0.06,0.30691358024691356
"(3, 4, 5, 6, 8, 11)",0001111010010,6,0.7901234567901234,0.2098765432098766,0.06,0.2698765432098766
"(3, 4, 5, 6, 8, 11, 12)",0001111010011,7,0.7777777777777778,0.2222222222222222,0.07,0.2922222222222222
"(3, 4, 5, 6, 8, 10)",0001111010100,6,0.6790123456790124,0.32098765432098764,0.06,0.38098765432098763
"(3, 4, 5, 6, 8, 10, 12)",0001111010101,7,0.7283950617283951,0.2716049382716049,0.07,0.34160493827160493
"(3, 4, 5, 6, 8, 10, 11)",0001111010110,7,0.8148148148148148,0.18518518518518523,0.07,0.25518518518518524
"(3, 4, 5, 6, 8, 10, 11, 12)",0001111010111,8,0.8148148148148148,0.18518518518518523,0.08,0.26518518518518525
"(3, 4, 5, 6, 8, 9)",0001111011000,6,0.7283950617283951,0.2716049382716049,0.06,0.3316049382716049
"(3, 4, 5, 6, 8, 9, 12)",0001111011001,7,0.8024691358024691,0.19753086419753085,0.07,0.26753086419753086
"(3, 4, 5, 6, 8, 9, 11)",0001111011010,7,0.8024691358024691,0.19753086419753085,0.07,0.26753086419753086
"(3, 4, 5, 6, 8, 9, 11, 12)",0001111011011,8,0.8148148148148148,0.18518518518518523,0.08,0.26518518518518525
"(3, 4, 5, 6, 8, 9, 10)",0001111011100,7,0.6419753086419753,0.3580246913580247,0.07,0.42802469135802473
"(3, 4, 5, 6, 8, 9, 10, 12)",0001111011101,8,0.7777777777777778,0.2222222222222222,0.08,0.3022222222222222
"(3, 4, 5, 6, 8, 9, 10, 11)",0001111011110,8,0.7530864197530864,0.24691358024691357,0.08,0.3269135802469136
"(3, 4, 5, 6, 8, 9, 10, 11, 12)",0001111011111,9,0.8148148148148148,0.18518518518518523,0.09,0.2751851851851852
"(3, 4, 5, 6, 7)",0001111100000,5,0.654320987654321,0.345679012345679,0.05,0.395679012345679
"(3, 4, 5, 6, 7, 12)",0001111100001,6,0.7777777777777778,0.2222222222222222,0.06,0.2822222222222222
"(3, 4, 5, 6, 7, 11)",0001111100010,6,0.7530864197530864,0.24691358024691357,0.06,0.30691358024691356
"(3, 4, 5, 6, 7, 11, 12)",0001111100011,7,0.7777777777777778,0.2222222222222222,0.07,0.2922222222222222
"(3, 4, 5, 6, 7, 10)",0001111100100,6,0.654320987654321,0.345679012345679,0.06,0.405679012345679
"(3, 4, 5, 6, 7, 10, 12)",0001111100101,7,0.7654320987654321,0.23456790123456794,0.07,0.30456790123456795
"(3, 4, 5, 6, 7, 10, 11)",0001111100110,7,0.7283950617283951,0.2716049382716049,0.07,0.34160493827160493
"(3, 4, 5, 6, 7, 10, 11, 12)",0001111100111,8,0.7777777777777778,0.2222222222222222,0.08,0.3022222222222222
"(3, 4, 5, 6, 7, 9)",0001111101000,6,0.7530864197530864,0.24691358024691357,0.06,0.30691358024691356
"(3, 4, 5, 6, 7, 9, 12)",0001111101001,7,0.8395061728395061,0.16049382716049387,0.07,0.23049382716049388
"(3, 4, 5, 6, 7, 9, 11)",0001111101010,7,0.8271604938271605,0.1728395061728395,0.07,0.2428395061728395
"(3, 4, 5, 6, 7, 9, 11, 12)",0001111101011,8,0.8518518518518519,0.14814814814814814,0.08,0.22814814814814816
"(3, 4, 5, 6, 7, 9, 10)",0001111101100,7,0.7037037037037037,0.2962962962962963,0.07,0.3662962962962963
"(3, 4, 5, 6, 7, 9, 10, 12)",0001111101101,8,0.7777777777777778,0.2222222222222222,0.08,0.3022222222222222
"(3, 4, 5, 6, 7, 9, 10, 11)",0001111101110,8,0.7530864197530864,0.24691358024691357,0.08,0.3269135802469136
"(3, 4, 5, 6, 7, 9, 10, 11, 12)",0001111101111,9,0.8271604938271605,0.1728395061728395,0.09,0.26283950617283947
"(3, 4, 5, 6, 7, 8)",0001111110000,6,0.7160493827160493,0.28395061728395066,0.06,0.34395061728395065
"(3, 4, 5, 6, 7, 8, 12)",0001111110001,7,0.7530864197530864,0.24691358024691357,0.07,0.3169135802469136
"(3, 4, 5, 6, 7, 8, 11)",0001111110010,7,0.7777777777777778,0.2222222222222222,0.07,0.2922222222222222
"(3, 4, 5, 6, 7, 8, 11, 12)",0001111110011,8,0.8024691358024691,0.19753086419753085,0.08,0.27753086419753087
"(3, 4, 5, 6, 7, 8, 10)",0001111110100,7,0.6666666666666666,0.33333333333333337,0.07,0.4033333333333334
"(3, 4, 5, 6, 7, 8, 10, 12)",0001111110101,8,0.7777777777777778,0.2222222222222222,0.08,0.3022222222222222
"(3, 4, 5, 6, 7, 8, 10, 11)",0001111110110,8,0.8148148148148148,0.18518518518518523,0.08,0.26518518518518525
"(3, 4, 5, 6, 7, 8, 10, 11, 12)",0001111110111,9,0.7654320987654321,0.23456790123456794,0.09,0.3245679012345679
"(3, 4, 5, 6, 7, 8, 9)",0001111111000,7,0.7160493827160493,0.28395061728395066,0.07,0.35395061728395066
"(3, 4, 5, 6, 7, 8, 9, 12)",0001111111001,8,0.8271604938271605,0.1728395061728395,0.08,0.2528395061728395
"(3, 4, 5, 6, 7, 8, 9, 11)",0001111111010,8,0.8024691358024691,0.19753086419753085,0.08,0.27753086419753087
"(3, 4, 5, 6, 7, 8, 9, 11, 12)",0001111111011,9,0.8271604938271605,0.1728395061728395,0.09,0.26283950617283947
"(3, 4, 5, 6, 7, 8, 9, 10)",0001111111100,8,0.7407407407407407,0.2592592592592593,0.08,0.3392592592592593
"(3, 4, 5, 6, 7, 8, 9, 10, 12)",0001111111101,9,0.7901234567901234,0.2098765432098766,0.09,0.29987654320987656
"(3, 4, 5, 6, 7, 8, 9, 10, 11)",0001111111110,9,0.7530864197530864,0.24691358024691357,0.09,0.33691358024691354
"(3, 4, 5, 6, 7, 8, 9, 10, 11, 12)",0001111111111,10,0.8395061728395061,0.16049382716049387,0.1,0.26049382716049385
"(2,)",0010000000000,1,0.7407407407407407,0.2592592592592593,0.01,0.2692592592592593
"(2, 12)",0010000000001,2,0.7283950617283951,0.2716049382716049,0.02,0.29160493827160494
"(2, 11)",0010000000010,2,0.7283950617283951,0.2716049382716049,0.02,0.29160493827160494
"(2, 11, 12)",0010000000011,3,0.8395061728395061,0.16049382716049387,0.03,0.19049382716049387
"(2, 10)",0010000000100,2,0.7160493827160493,0.28395061728395066,0.02,0.3039506172839507
"(2, 10, 12)",0010000000101,3,0.8148148148148148,0.18518518518518523,0.03,0.21518518518518523
"(2, 10, 11)",0010000000110,3,0.7901234567901234,0.2098765432098766,0.03,0.23987654320987659
"(2, 10, 11, 12)",0010000000111,4,0.7901234567901234,0.2098765432098766,0.04,0.2498765432098766
"(2, 9)",0010000001000,2,0.7407407407407407,0.2592592592592593,0.02,0.2792592592592593
"(2, 9, 12)",0010000001001,3,0.7654320987654321,0.23456790123456794,0.03,0.26456790123456797
"(2, 9, 11)",0010000001010,3,0.8271604938271605,0.1728395061728395,0.03,0.2028395061728395
"(2, 9, 11, 12)",0010000001011,4,0.8641975308641975,0.13580246913580252,0.04,0.17580246913580252
"(2, 9, 10)",0010000001100,3,0.691358024691358,0.308641975308642,0.03,0.33864197530864204
"(2, 9, 10, 12)",0010000001101,4,0.7037037037037037,0.2962962962962963,0.04,0.33629629629629626
"(2, 9, 10, 11)",0010000001110,4,0.7901234567901234,0.2098765432098766,0.04,0.2498765432098766
"(2, 9, 10, 11, 12)",0010000001111,5,0.8518518518518519,0.14814814814814814,0.05,0.19814814814814813
"(2, 8)",0010000010000,2,0.7160493827160493,0.28395061728395066,0.02,0.3039506172839507
"(2, 8, 12)",0010000010001,3,0.7901234567901234,0.2098765432098766,0.03,0.23987654320987659
"(2, 8, 11)",0010000010010,3,0.7901234567901234,0.2098765432098766,0.03,0.23987654320987659
"(2, 8, 11, 12)",0010000010011,4,0.8395061728395061,0.16049382716049387,0.04,0.20049382716049388
"(2, 8, 10)",0010000010100,3,0.7160493827160493,0.28395061728395066,0.03,0.3139506172839507
"(2, 8, 10, 12)",0010000010101,4,0.7777777777777778,0.2222222222222222,0.04,0.2622222222222222
"(2, 8, 10, 11)",0010000010110,4,0.8271604938271605,0.1728395061728395,0.04,0.2128395061728395
"(2, 8, 10, 11, 12)",0010000010111,5,0.8024691358024691,0.19753086419753085,0.05,0.24753086419753084
"(2, 8, 9)",0010000011000,3,0.7283950617283951,0.2716049382716049,0.03,0.30160493827160495
